id,name,latitude,longitude,designation,states,description,directionsInfo,directionsUrl,weatherInfo,url,activities,topics,image_url,image_caption,contact_phone,contact_email,physical_address,mailing_address,operating_hours_description,standard_hours,entrance_fee_cost,entrance_fee_title,entrance_fee_description,entrance_pass_cost,entrance_pass_title,entrance_pass_description,amenities
BC195D18-71C8-4A99-BF8E-10BFAB849679,Gates Of The Arctic National Park & Preserve,67.75961636,-153.2917758,National Park & Preserve,AK,"This vast landscape does not contain any roads or trails. Visitors discover intact ecosystems where people have lived with the land for over ten thousand years. Wild rivers meander through glacier-carved valleys, caribou migrate along age-old trails, endless summer light fades into aurora-lit night skies of winter. Virtually unchanged, except by the forces of nature.","Gates of the Arctic is a wilderness park, with no roads or trails into the park lands, so visitors must fly or hike into the park. Access begins in Fairbanks, Alaska & there are several small airlines that provide daily flights into the communities of Bettles, Anaktuvuk Pass, and Coldfoot. Most visitors access the park by air taxi or hike in from the Dalton Highway or from the village of Anaktuvuk Pass. River crossings are necessary from both locations.",http://www.nps.gov/gaar/planyourvisit/directions.htm,"The climate of Gates of the Arctic National Park & Preserve is generally classified as arctic and sub-arctic, with exceptionally cold winters, relatively mild summers, low annual precipitation, and generally high winds. The weather is influenced by many different systems, and can change rapidly.!!",https://www.nps.gov/gaar/index.htm,"Camping, Backcountry Camping, Canoe or Kayak Camping, Climbing, Rock Climbing, Mountain Climbing, Hiking, Backcountry Hiking, Off-Trail Permitted Hiking, Hunting and Gathering, Hunting, Paddling, Canoeing, Kayaking, Whitewater Rafting, Junior Ranger Program","Archeology, Arts, Explorers and Expeditions, Military, Native American Heritage, Westward Expansion, The Gold Rush, Arctic, Tundra, Climate Change, Fire, River and Riparian, Trails, Water Trails, Wilderness",https://www.nps.gov/common/uploads/structured_data/3C7A8B6B-1DD8-B71B-0B8B89FE0C6B6F4F.jpg,Aerial view of the Alatna River as it winds through a valley,907-459-3730,fair_information@nps.gov,"101 Dunkel St, Fairbanks, AK 99701","101 Dunkel St., Fairbanks, AK 99701",No closed times or seasons for Gates of the Arctic National Park & Preserve. Visitor Center hours vary greatly by location and season. See Visitor Center Hours for more information!,"wednesday: All Day, monday: All Day, thursday: All Day, sunday: All Day, tuesday: All Day, friday: All Day, saturday: All Day",,,,,,,Historical/Interpretive Information/Exhibits
BD588493-EC77-4B97-B73E-3BA444864DC5,Gateway Arch National Park,38.6258069,-90.1892508,National Park,MO,"Gateway Arch National Park commemorates President Jefferson’s vision of a continental nation, the individuals and cultural groups who helped shape its history, St. Louis’ role in westward expansion, and Dred and Harriet Scott, who sued for their freedom in the Old Courthouse.",For directions click on the provided link,http://www.nps.gov/jeff/planyourvisit/directions.htm,Normal Daily Mean Temperature (in degrees Fahrenheit)* January - 29.3 February - 33.9 March - 45.1 April - 56.7 May - 66.1 June - 75.4 July - 79.8 August - 77.6 September - 70.2 October - 58.4 November - 46.2 December - 33.9 Average Percent of Days with Sunshine* January - 50% February - 52% March - 54% April - 56% May - 59% June - 66% July - 68% August - 65% September - 63% October - 60% November - 46% December - 53% *Source: National Oceanic and Atmospheric Administration,https://www.nps.gov/jeff/index.htm,"Astronomy, Stargazing, Biking, Road Biking, Food, Dining, Picnicking, Guided Tours, Boat Tour, Junior Ranger Program, Park Film, Museum Exhibits, Shopping, Bookstore and Park Store, Gift Shop and Souvenirs","Architecture and Building, African American Heritage, Colonization and Settlement, Engineering, Explorers and Expeditions, Landscape Design, Monuments and Memorials, Native American Heritage, Presidents, Social Movements, Civil Rights, Voting Rights and Suffrage, Wars and Conflicts, Indian and Frontier Wars, Westward Expansion, Homesteading, Women's History",https://www.nps.gov/common/uploads/structured_data/200BA7E6-D782-9A97-A8C36AC178DEB31C.jpg,The blooming cherry trees in Kiener Plaza provide a wonderful foreground for the Gateway Arch and Old Courthouse in spring.,3146551600,jeff_superintendent@nps.gov,"11 North 4th Street, St. Louis, MO 63102","11 North 4th Street, St. Louis, MO 63102","The Gateway Arch is open year-round, closed only on Thanksgiving, Christmas, and New Year’s Day. Summer Hours (9am-6pm, Sunday through Thursday and 9am-8pm Friday and Saturday) run the Friday before Memorial Day through Labor Day weekend and are the primary visitor season. During Regular Hours (the day after Labor Day through Friday before Memorial Day) we are open from 9am to 6pm. Around the holidays we occasionally have extended hours.","wednesday: 9:00AM - 6:00PM, monday: 9:00AM - 6:00PM, thursday: 9:00AM - 6:00PM, sunday: 9:00AM - 6:00PM, tuesday: 9:00AM - 6:00PM, friday: 9:00AM - 6:00PM, saturday: 9:00AM - 6:00PM",19.00,Timed Entry Reservation - Location,"Prices vary by date of visit. 

Begin your tour with an interactive pre-boarding experience featuring 60s-inspired animation and Gateway Arch trivia. Then, be transported 630 feet to the top of Arch for exhilarating views. Please allow 45 - 60 minutes for your Tram Ride to the Top experience.

Adult (16 and up): Starting at $15
Child (3-15): Starting at $11
Infant (2 and under): FREE
Park Pass Holder: Starting at $12

Tickets available at www.gatewayarch.com",,,,Accessible Rooms
BBC5BE3F-E921-40B5-A850-F259D9FAF88C,Gateway National Recreation Area,40.56536246,-73.9171087,National Recreation Area,"NY,NJ","Spanning 27,000 acres from Sandy Hook in New Jersey to Breezy Point in New York City, the park is both the gateway from the ocean into New York Harbor, and the gateway to the National Park Service for millions of visitors every year. Gateway offers green spaces and beaches alongside historic structures and cultural landscapes. Every day, Gateway is open for you to explore, envision, and enjoy!","Gateway is located in two states; NJ and NY, and has three units: Jamaica Bay, Sandy Hook and Staten Island. You can access most of our park by car and public transportation. Please visit our website for specific directions to all of our units",http://www.nps.gov/gate/planyourvisit/directions.htm,"Gateway National Recreation Area includes several separate land areas spread throughout the New York metropolitan area. The New York area experiences four distinct seasons. Temperatures are moderate in the spring and fall, but range from the high 90's during the summer to snow and sleet in winter.",https://www.nps.gov/gate/index.htm,"Biking, Boating, Camping, Fishing, Guided Tours, Paddling, Kayaking, Swimming, Saltwater Swimming","Forts, Maritime, Military, US Coast Guard, Monuments and Memorials, Urban America, Wars and Conflicts, Animals, Fish, Dunes, Natural Sounds, Scenic Views, Watersheds, Wetlands, Marshes",https://www.nps.gov/common/uploads/structured_data/3C85156E-1DD8-B71B-0BBB764337412E34.jpg,"You can camp at all three units of Gateway, in the shadow of NYC.",7183544606,daphne_yun@nps.gov,"210 New York Avenue, Staten Island, NY 10305","210 New York Avenue, Staten Island, NY 10305","Includes Bergen Beach, Floyd Bennett Field, Fort Tilden, Frank Charles Park, Hamilton Beach, Jamaica Bay Wildlife Refuge, Canarsie Pier, Jacob Riis Park, North Channel Bridge, Plumb Beach and Spring Creek.","wednesday: 6:00AM - 9:00PM, monday: 6:00AM - 9:00PM, thursday: 6:00AM - 9:00PM, sunday: 6:00AM - 9:00PM, tuesday: 6:00AM - 9:00PM, friday: 6:00AM - 9:00PM, saturday: 6:00AM - 9:00PM",,,,,,,ATM/Cash Machine
A1994071-1BCB-4C14-9C21-108348882067,Gauley River National Recreation Area,38.20614947,-81.00420836,National Recreation Area,WV,"The 25 miles of free-flowing Gauley River and the six miles of the Meadow River pass through scenic gorges and valleys containing a wide variety of natural and cultural features. The Gauley River contains several class V+ rapids, making it one of the most adventurous white water boating rivers in the east.","Plane The largest airport is at Charleston, about 65 miles from Summersville. There are also small airports at Summersville and Beckley. Car The main entrance to Gauley River National Recreation Area is located off US Route 19 south of Summersville and north of Fayetteville, West Virginia. Turn off US Route 19 onto WV Route 129 toward Summersville Dam. Take the second left after you cross over the dam and follow the signs to Gauley River.",http:www.gari/planyourvisit/directions.htm,"Weather in the Appalachian Mountains can be unpredictable and can change quickly. Always be prepared for the possibility of sudden storms. Weather in the mountains is often cooler and wetter than the surrounding area. On average, the warmest month is July. The maximum average precipitation also occurs in July.",https://www.nps.gov/gari/index.htm,"Boating, Camping, Car or Front Country Camping, RV Camping, Fishing, Freshwater Fishing, Paddling, Kayaking, Whitewater Rafting, Junior Ranger Program","Military, Battlefields, Wars and Conflicts, Civil War, Animals, Birds, Fish, Forests and Woodlands, Deciduous Forests",https://www.nps.gov/common/uploads/structured_data/3C7F582C-1DD8-B71B-0BD2BEB50EE7AA86.jpg,Gauley River is a popular whitewater river in the fall,304-465-0508,neri_interpretation@nps.gov,"Gauley River National Recreation Area, Glen Jean, WV 25846-0246","Gauley River National Recreation Area, Glen Jean, WV 25846-0246","The area is open year round. The official Gauley boating season is from early September through mid October. Boating is occasionally possible at other times, depending on water releases from Summersville Dam. There is no visitor center for Gauley River National Recreation Area. Please visit the Canyon Rim Visitor Center for New River Gorge National Park and Preserve for information.","wednesday: All Day, monday: All Day, thursday: All Day, sunday: All Day, tuesday: All Day, friday: All Day, saturday: All Day",,,,,,,
99F1F4ED-5B14-4756-B0EB-FF251B1A12BD,General Grant National Memorial,40.81332817,-73.96331542,National Memorial,NY,"The final resting place of President Ulysses S. Grant and his wife, Julia, is the largest mausoleum in North America. It testifies to a people’s gratitude for the man who ended the bloodiest conflict in American history as Commanding General of the Union Army and then, as President of the United States, strove to heal a nation after a civil war and make rights for all citizens a reality.","General Grant National Memorial is located in Riverside Park, on the upper west-side of Manhattan. The entrance to the mausoleum is between north-bound and south-bound Riverside Drive, near the intersection of West 122nd Street. The visitor center is located to the west, across south-bound Riverside Drive. Street parking is available but can be very hard to find. The area is well-served with both bus and subway, by the Metropolitan Transportation Authority of New York (http://www.mta.info/).",http://www.nps.gov/gegr/planyourvisit/directions.htm,http://forecast.weather.gov/MapClick.php?CityName=New+York&state=NY&site=OKX&lat=40.7198&lon=-73.993#.Vqj8OvkrJlZ,https://www.nps.gov/gegr/index.htm,"Guided Tours, Junior Ranger Program, Park Film, Museum Exhibits, Shopping, Bookstore and Park Store","Architecture and Building, Burial, Cemetery and Gravesite, Monuments and Memorials, Presidents, Reconstruction, Wars and Conflicts, Mexican War, Civil War",https://www.nps.gov/common/uploads/structured_data/3C855F85-1DD8-B71B-0B5A4A32E92B3730.jpg,The Mausoleum is the final resting place for Ulysses S Grant and his wife Julia D. Grant.,(646) 670-7251,gegr_info@nps.gov,"Riverside Drive and W. 122nd Street, New York, NY 10027","26 Wall Street, New York, NY 10005",The interior of the Mausoleum is where visitors can see the last resting place of Ulysses and Julia Grant. Rangers are present during opening hours to provide information and answer questions. Check our Operating Hours & Seasons website page for any alerts or updates regarding current operations.,"wednesday: 10:00AM - 5:00PM, monday: Closed, thursday: 10:00AM - 5:00PM, sunday: 10:00AM - 5:00PM, tuesday: Closed, friday: 10:00AM - 5:00PM, saturday: 10:00AM - 5:00PM",,,,,,,
48C4BDA1-98A3-441A-87FF-BAAB3AA043AE,George Rogers Clark National Historical Park,38.67912659,-87.53545212,National Historical Park,IN,"The British flag would not be raised above Fort Sackville Feb. 25, 1779. At 10 A.M., the garrison surrendered to American Colonel George Rogers Clark. His American army, aided by French residents of the Illinois country, had marched through freezing floodwaters to gain this victory. The fort’s capture assured United States claims to the frontier, an area nearly as large as the original 13 states.","The George Rogers Clark National Historical Park is located within the city of Vincennes, Indiana. Evansville is approximately 50 miles to the south and Terre Haute is approximately 50 miles to the north. Highway 41 provides good roads from the north or south. Highway 50 provides access from the east and west. From Hwy 50 east and west or from Hwy 41 from the north use the 6th Street exit. On Hwy 41 from the South use the Willow Street exit. From there follow the blue directional signs for the park.",http://www.nps.gov/gero/planyourvisit/directions.htm,"The weather in the area is quite typical for the Midwest. The average temperature for the winter months is in the mid 30s, but the summers can often be hot and humid with temperatures reaching into the 90s.",https://www.nps.gov/gero/index.htm,"Astronomy, Fishing, Food, Picnicking, Guided Tours, Self-Guided Tours - Walking, Hands-On, Arts and Crafts, Living History, Historic Weapons Demonstration, Junior Ranger Program, Park Film, Museum Exhibits, Shopping, Bookstore and Park Store","Architecture and Building, American Revolution, Explorers and Expeditions, Forts, Military, Battlefields, Monuments and Memorials, Schools and Education, Wars and Conflicts, American Revolutionary War, Night Sky, Astronomy",https://www.nps.gov/common/uploads/structured_data/3C795C28-1DD8-B71B-0BB8A40DEE3F49FD.jpg,Many people enjoy watching the sun set behind the George Rogers Clark Memorial on the banks of the Wabash River,8128821776,GERO_Ranger_Activities@nps.gov,"401 S. 2nd Street, Vincennes, IN 47591","401 S. 2nd Street, Vincennes, IN 47591","The park is open seven days a week and is closed on most federal holidays except Memorial Day, Juneteenth, Independence Day, and Labor Day.","wednesday: 9:00AM - 5:00PM, monday: 9:00AM - 5:00PM, thursday: 9:00AM - 5:00PM, sunday: 9:00AM - 5:00PM, tuesday: 9:00AM - 5:00PM, friday: 9:00AM - 5:00PM, saturday: 9:00AM - 5:00PM",,,,,,,Audio Description
542D7CC3-B948-4891-9811-829661F30686,George Washington Birthplace National Monument,38.19362603,-76.92079458,National Monument,VA,George Washington Birthplace National Monument is located in the Northern Neck of Virginia. It encompasses 551 acres of land where seven generations of the Washington family lived and where George Washington was born in 1732. The park was also central to one of the earliest efforts to memorialize George Washington during the celebration of his bicentennial birth anniversary in 1932.,"George Washington Birthplace is located two miles from Virginia State Highway 3 on Virginia State Route 204. The park is located 38 miles east of Fredericksburg, 11 miles west of Montross, and 10 miles west of Colonial Beach.",https://www.nps.gov/gewa/planyourvisit/directions.htm,George Washington Birthplace can be very warm and humid in the summer months while cold and dry in the winter. Spring and fall are the best seasons to visit.,https://www.nps.gov/gewa/index.htm,"Arts and Culture, Fishing, Food, Picnicking, Guided Tours, Self-Guided Tours - Walking, Hiking, Paddling, Canoeing, Kayaking, Junior Ranger Program, Wildlife Watching, Shopping, Bookstore and Park Store","Architecture and Building, American Revolution, Archeology, Birthplace, Burial, Cemetery and Gravesite, Enslavement, Farming and Agriculture, Plantations, Monuments and Memorials, Native American Heritage, Presidents, Wars and Conflicts, Colonial/European Contact Conflicts, American Revolutionary War, Women's History, Animals, Climate Change, Forests and Woodlands, Fossils and Paleontology, Geology, Natural Sounds, River and Riparian, Scenic Views, Wetlands, Marshes, Swamps",https://www.nps.gov/common/uploads/structured_data/0ABBFD32-FE2A-6141-1486AC0FF80936EC.jpg,George Washington Birthplace National Monument in Spring,8042241732,gewa_thst_information@nps.gov,"1732 Popes Creek Road, Colonial Beach, VA 22443","1732 Popes Creek Road, Colonial Beach, VA 22443",The Memorial Area is open daily from 9:00 a.m. to 5:00 p.m.,"wednesday: 9:00AM - 5:00PM, monday: 9:00AM - 5:00PM, thursday: 9:00AM - 5:00PM, sunday: 9:00AM - 5:00PM, tuesday: 9:00AM - 5:00PM, friday: 9:00AM - 5:00PM, saturday: 9:00AM - 5:00PM",,,,,,,Baby Changing Station
56A5A3B1-4F49-4517-86B8-AE2F272D0C42,George Washington Carver National Monument,36.9871322,-94.35522737,National Monument,MO,"The young child known as the ""Plant Doctor"" tended his secret garden while observing the day-to-day operations of a 19th century farm. Nature and nurture ultimately influenced George on his quest for education to becoming a renowned agricultural scientist, educator, and humanitarian.","From Interstate 44, drive south on either: Interstate 49: Exit at Diamond (exit 35), then drive five miles east on highway V, and drive ¾ mile south on Carver Road to the park entrance. Highway 59: In Diamond, turn west on highway V and drive for 2 miles, and drive ¾ mile south on Carver Road to the park entrance.",https://www.nps.gov/gwca/planyourvisit/directions.htm,George Washington Carver National Monument is located in southwestern Missouri just outside of Diamond and about 10 miles from Joplin. Summer temperatures generally range from 75-100 degrees with high humidity. Winter temperatures generally range from 0-50 degrees with periods of intermittent freezing.,https://www.nps.gov/gwca/index.htm,"Arts and Culture, Food, Picnicking, Guided Tours, Self-Guided Tours - Walking, Hands-On, Junior Ranger Program, Birdwatching, Park Film, Museum Exhibits, Shopping, Bookstore and Park Store, Gift Shop and Souvenirs","African American Heritage, Arts, Painting, Burial, Cemetery and Gravesite, Enslavement, Reconstruction, Religion and Spirituality, Science, Technology and Innovation, Social Movements, Civil Rights, Conservation Movement, Wars and Conflicts, Civil War, World War II, Women's History, Climate Change, Fire, Night Sky, Trails",https://www.nps.gov/common/uploads/structured_data/3C7C13C3-1DD8-B71B-0B1164958433C548.jpg,"""Boy Carver Statue,"" sculpted by Robert Amendola in 1960.",417.325.4151,gwca_interpretation@nps.gov,"5646 Carver Road, Diamond, MO 64840","5646 Carver Road, Diamond, MO 64840","George Washington Carver National Monument is open 9:00 AM to 5:00 PM daily, except Thanksgiving Day, December 25, and January 1.  There is no park entrance fee.","wednesday: 9:00AM - 5:00PM, monday: 9:00AM - 5:00PM, thursday: 9:00AM - 5:00PM, sunday: 9:00AM - 5:00PM, tuesday: 9:00AM - 5:00PM, friday: 9:00AM - 5:00PM, saturday: 9:00AM - 5:00PM",,,,,,,Accessible Rooms
E6D5BB41-3251-469F-ABDA-7B43B966F0CF,George Washington Memorial Parkway,38.9628,-77.1495,Memorial Parkway,"DC,MD,VA","The George Washington Memorial Parkway was designed for recreational driving. It links sites that commemorate important episodes in American history and preserve habitat for local wildlife. The parkway and its associated trails provide a scenic place to play and rest in the busy Washington, DC metropolitan area.","Directions to Parkway Headquarters From the south, take the George Washington Memorial Parkway north. Just past the CIA exit turn right into the parking lot for the US Park Police and parkway headquarters. Go through the chain link fence and take an immediate right. Follow the road down to a stop sign and turn right into the parking lot for the headquarters building.",http://www.nps.gov/gwmp/planyourvisit/directions.htm,"Summers on the parkway are generally hot and humid, with daytime highs frequently above 90 degrees Fahrenheit and scattered afternoon thunderstorms. Please carry water while participating in physical activity and be prepared to take shelter from lightning. Winters on the parkway are generally cold, with nighttime lows frequently near freezing and occasional snowfall. Please be alert for snowplows and icy spots on roadways. Weather during spring and fall is generally moderate, but can change quickly.",https://www.nps.gov/gwmp/index.htm,"Arts and Culture, Live Music, Biking, Road Biking, Food, Picnicking, Wildlife Watching, Birdwatching","Architecture and Building, Forts, Military, Artillery, US Marines, Monuments and Memorials, Music, Transportation, Roads, Routes and Highways, Wars and Conflicts, World War II, Trails, Wetlands",https://www.nps.gov/common/uploads/structured_data/C645D155-EDA3-ED3B-6DE6F6A95D3A8A6F.jpg,George Washington Memorial Parkway,7032892500,gwmp_superintendent@nps.gov,"George Washington Memorial Parkway Headquarters, McLean, VA 22101","George Washington Memorial Parkway Headquarters, McLean, VA 22101",Parkway headquarters is open Monday through Friday from 8:15 am to 4:15 pm. It is closed on weekends and holidays.,"wednesday: 8:15AM - 4:15PM, monday: 8:15AM - 4:15PM, thursday: 8:15AM - 4:15PM, sunday: Closed, tuesday: 8:15AM - 4:15PM, friday: 8:15AM - 4:15PM, saturday: Closed",,,,,,,Audio Description
8C330DA3-6194-4034-8948-C6B6772B82A0,Gettysburg National Military Park,39.81557366,-77.23246758,National Military Park,PA,"The Battle of Gettysburg was a turning point in the Civil War, the Union victory that ended General Robert E. Lee's second and most ambitious invasion of the North. Often referred to as the ""High Water Mark of the Rebellion"", Gettysburg was the Civil War's bloodiest battle and was also the inspiration for President Abraham Lincoln's immortal ""Gettysburg Address"".","Gettysburg National Military Park is located in Adams County, Pennsylvania. The museum and visitor center is located at 1195 Baltimore Pike (Route 97) with a back entrance from the Taneytown Road (State Rt. 134). From North or South, follow US 15 to Gettysburg and watch for signs to direct you to the National Park Service Museum and Visitor Center. From East or West, drive into Gettysburg on US Rt. 30, turn South on Baltimore Street (Rt. 97), and follow signs to the entrance of the visitor center.",http://www.nps.gov/gett/planyourvisit/directions.htm,https://www.nps.gov/gett/planyourvisit/weather.htm,https://www.nps.gov/gett/index.htm,"Auto and ATV, Scenic Driving, Biking, Food, Guided Tours, Self-Guided Tours - Walking, Self-Guided Tours - Auto, Bus/Shuttle Guided Tour, Hiking, Horse Trekking, Horseback Riding, Living History, Reenactments, Historic Weapons Demonstration, Junior Ranger Program, Wildlife Watching, Birdwatching, Park Film, Museum Exhibits, Shopping, Bookstore and Park Store, Gift Shop and Souvenirs","Burial, Cemetery and Gravesite, National Cemetery, Medicine, Hospital, Military, Infantry and Militia, Artillery, Cavalry, Battlefields, Monuments and Memorials, Presidents, Religion and Spirituality, Churches, Schools and Education, Transportation, Trains and Railroads, Wars and Conflicts, Civil War, Animals, Birds, Tortoises and Turtles, Fire, Grasslands, Prairies, Meadows, Scenic Views, Wetlands",https://www.nps.gov/common/uploads/structured_data/C5B413E6-FD8C-00FC-60191939A57FE501.jpg,This statue of Henry Slocum sits on Steven's Knoll near Culp's Hill.,,GETT_Superintendent@nps.gov,"1195 Baltimore Pike, Gettysburg, PA 17325","1195 Baltimore Pike, Gettysburg, PA 17325","The battlefield and roads are open thirty minutes before sunrise to thirty minutes after sunset.
Visitors can plan their visit and obtain a listing of sunrise and sunset times by day in Gettysburg, PA at: https://sunrise-sunset.org/us/gettysburg-pa.","wednesday: Sunrise to Sunset, monday: Sunrise to Sunset, thursday: Sunrise to Sunset, sunday: Sunrise to Sunset, tuesday: Sunrise to Sunset, friday: Sunrise to Sunset, saturday: Sunrise to Sunset",,,,,,,Electric Car Charging Station
1BB1F955-A830-4E85-A80F-5E940A143CE5,Gila Cliff Dwellings National Monument,33.22715258,-108.2706711,National Monument,NM,"For thousands of years, groups of nomads used the caves above Cliff Dweller Creek as temporary shelter. In the late 1200s, people of the agricultural Mogollon (Southern Ancestral Pueblo) culture made it a home. They built rooms, crafted pottery and raised children in the cliff dwellings for one or two generations. By approximately 1300, the Mogollon had moved on, leaving the walls behind.","Passenger vehicles can drive north of Silver City, New Mexico to the monument on NM Hwy 15. The 46 mile trip can take up to two hours due to the narrow and mountainous curving nature of the road. RVs and vehicles pulling trailers should NOT use NM Hwy 15. From Silver City, take US Highway 180 to Santa Clara. Turn left onto NM Hwy 152 and drive to San Lorenzo. At San Lorenzo, turn left onto NM Hwy 35 and follow it to its termination at NM Hwy 15. Turn right on NM Hwy 15 and follow signs to the park.",http://www.nps.gov/gicl/planyourvisit/directions.htm,"Weather is extremely variable. Summers are usually around 90° F. but approach 100° F. Winters have occasional snow or temperatures near 0° F. Thunderstorms are common in the summer and early fall, usually in the afternoon. https://forecast.weather.gov/MapClick.php?lat=33.2296&lon=-108.2639#.YUX0_SuSmUk",https://www.nps.gov/gicl/index.htm,"Astronomy, Stargazing, Camping, Car or Front Country Camping, Food, Picnicking, Guided Tours, Self-Guided Tours - Walking, Hiking, Backcountry Hiking, Front-Country Hiking, Horse Trekking, Horse Camping (see also camping), Horseback Riding, Junior Ranger Program, Wildlife Watching, Birdwatching, Park Film, Museum Exhibits, Shopping, Bookstore and Park Store","Archeology, Cliff Dwellings, Explorers and Expeditions, Farming and Agriculture, Military, Cavalry, Wars and Conflicts, Tribal Conflicts, Indian and Frontier Wars, Westward Expansion, Homesteading, Animals, Birds, Cats (wild), Elk, Fish, Wolves, Caves, Caverns and Karst, Canyons and Canyonlands, Climate Change, Fire, Foothills, Plains and Valleys, Plateaus and Mesas, Forests and Woodlands, Coniferous Forests, Geology, Geothermal, Hot Springs, Mountains, Natural Sounds, Night Sky, Astronomy, River and Riparian, Scenic Views, Unique Species, Rare, Endangered, Volcanoes, Watersheds, Headwaters, Wilderness",https://www.nps.gov/common/uploads/structured_data/3C83FFEC-1DD8-B71B-0B6EC625F8E23652.jpg,Visitors enjoy panoramic views of the canyon and dwellings at Gila Cliff Dwellings.,(575) 323-2904,gicl_information@nps.gov,"26 Jim Bradford Trail, Mimbres, NM 88049","26 Jim Bradford Trail, Mimbres, NM 88049","The National Monument and Visitor Center are open all year and are closed only for Thanksgiving Day (the 4th Thursday of November), Christmas Day (December 25) and New Year's Day (January 1).","wednesday: 9:00AM - 4:00PM, monday: 9:00AM - 4:00PM, thursday: 9:00AM - 4:00PM, sunday: 9:00AM - 4:00PM, tuesday: 9:00AM - 4:00PM, friday: 9:00AM - 4:00PM, saturday: 9:00AM - 4:00PM",,,,,,,Benches/Seating
3682DBDE-6746-4979-86CC-2358C5B72661,Glacier Bay National Park & Preserve,58.80086718,-136.8407579,National Park & Preserve,AK,"Covering 3.3 million acres of rugged mountains, dynamic glaciers, temperate rainforest, wild coastlines and deep sheltered fjords, Glacier Bay National Park and Preserve is known as Homeland to the Huna and Yakutat Łingít, and is a highlight of Alaska's Inside Passage. From sea to summit, Glacier Bay offers limitless opportunities for adventure and inspiration.","Glacier Bay National Park and Preserve lies west of Juneau, Alaska, and can only be reached by plane or boat. The only road in the area merely connects the small town of Gustavus and its airfield to park headquarters at Bartlett Cove (10 miles). Alaska Airlines provides daily jet service from Juneau to Gustavus in the summer months. Year-round scheduled air service is also provided by a variety of small air taxis and charters. The Alaska Marine Highway ferries also provide regular service from Juneau.",http://www.nps.gov/glba/planyourvisit/directions.htm,"Summer temperatures average 50° to 60° F (10° to 15° C). Rain is the norm in lush southeast Alaska. It is best to be prepared to enjoy the park in any kind of weather, especially rain. Suggested clothing includes waterproof boots, rain gear, a hat, gloves, wool or pile layers or a warm coat. Good rain gear is essential here. April, May and June are usually the driest months of the year. September and October tend to be the wettest.",https://www.nps.gov/glba/index.htm,"Arts and Culture, Cultural Demonstrations, Auto and ATV, ATV Off-Roading, Boating, Motorized Boating, Boat Tour, Camping, Backcountry Camping, Canoe or Kayak Camping, Car or Front Country Camping, Climbing, Mountain Climbing, Fishing, Food, Flying, Guided Tours, Boat Tour, Hiking, Front-Country Hiking, Hunting and Gathering, Hunting, Paddling, Kayaking, Whitewater Rafting, Junior Ranger Program, Wildlife Watching, Birdwatching, Park Film, Shopping, Bookstore and Park Store","Architecture and Building, Colonization and Settlement, Explorers and Expeditions, Maritime, Ancient Seas, Animals, Birds, Fish, Climate Change, Coasts, Islands and Atolls, Forests and Woodlands, Rainforest, Geology, Glaciers, Mountains, Natural Sounds, Oceans, Whales, Wilderness",https://www.nps.gov/common/uploads/structured_data/3C791618-1DD8-B71B-0B113FBF2EC1D614.jpg,Passengers line the deck to enjoy the icy scene at Margerie Glacier,9076972230,glba_administration@nps.gov,"1 Park Road, Gustavus, AK 99826","Glacier Bay National Park & Preserve, Gustavus, AK 99826","There are no entrance gates at Glacier Bay National Park, so we are technically open 24-hours a day; however,  services may be extremely limited depending on the time of your visit.
The main visitor season is from late-May through early-September with the peak being the month of July. Check the VISITOR CENTERS tab below to see hours for specific facilities, and read the exceptions that detail seasonal changes in hours.","wednesday: All Day, monday: All Day, thursday: All Day, sunday: All Day, tuesday: All Day, friday: All Day, saturday: All Day",,,,,,,Animal-Safe Food Storage
